canonical_image_id,split,selected_source,source_path,sha256,dhash,annotation_count,provenance,automatic_corrections
d3fabbb331719604cbae,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-59-01-AM_jpeg.rf.17a992dc9f69a7536fb69c8b9bdb66a5.jpg,d3fabbb331719604cbae5428a5883acd8d75c9b1e5712fb192ea284ea7aa759b,33fbe91b23379f9b,0,roboflow_auto,
34a9af5f80456a3d326d,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-59-02-AM_jpeg.rf.05c2d1b77c14b712f0d3ff31d25a2a4c.jpg,34a9af5f80456a3d326dca93bc3f51af043a175faab358047547d810cfa28fdd,f7e791b1f5c3cfb5,0,roboflow_auto,
a14c60780049e7f5c569,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-59-03-AM-1-_jpeg.rf.3111476f032840353faee63433ef3724.jpg,a14c60780049e7f5c5692c74ceb7ab717ba9a9f2b47d84e7821a6b1e6d10eea6,000000f030220cc8,0,roboflow_auto,
b15e59818418b79804bb,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-59-03-AM_jpeg.rf.cd3a91e6a75a64a3055c4585924ee228.jpg,b15e59818418b79804bb7b003af8db389a6f679a48deb189b3acd41425d080cb,0f0e03e04119914d,0,roboflow_auto,
b4a1466bdb53edebd384,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-59-04-AM_jpeg.rf.bfcf5ffe7656837e821e4508298bbea0.jpg,b4a1466bdb53edebd3840609ac45821a80401d98e33ba71b2cb94c0ae0da2e38,0f0e93e04119914d,0,roboflow_auto,
ef90383edaa57abfd5f0,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-59-09-AM-1-_jpeg.rf.6d0f1a7b09693bcc889e211bf979ad59.jpg,ef90383edaa57abfd5f093b496004adec238cc119e47e3a094dd4b8163fc43b8,626263634343c10e,0,roboflow_auto,
6ea272837ea8e440860e,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-00-24-PM-1-_jpeg.rf.ec01d0c6007e05e229426d0c261b150c.jpg,6ea272837ea8e440860e6682f470e149b3f8ead4fcb0320a1753d4a4818ba72c,e6fce0e02130612f,0,roboflow_auto,
0e91a1c9ce4015a59823,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-00-29-PM_jpeg.rf.9818070901574e0092d6cafa0e37ce6a.jpg,0e91a1c9ce4015a59823ebf1ee13e5fe191f00482dc5ea7c8c9bac16a841435d,3cdde9efaeeed407,0,roboflow_auto,
d840c16a733d06010b10,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-00-40-PM-1-_jpeg.rf.d1dde0eeb4efecac33cbf2daf04c937e.jpg,d840c16a733d06010b10dc14ec7ba3211d1faf9503f446a382f2feff0241be08,3d19175f175757d7,54,roboflow_auto,
9590ceca8ca176d0d246,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-00-40-PM_jpeg.rf.ab3a7546ec75c99c71ebaf0d5fdd182d.jpg,9590ceca8ca176d0d2464bb7eb5c1a45e274d9ea884dd0dabf960eb5e7cdb8ef,2f4cc4d4586864e6,1,roboflow_auto,
806329c29d3aee5d41eb,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-00-43-PM_jpeg.rf.e2af0266bdaac40b51e56e46e2da679d.jpg,806329c29d3aee5d41eb063acc200a68796f60814523c254155af5f2e40f9345,06863b71e0e82000,1,roboflow_auto,
54937ac50086892d55d2,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-00-45-PM_jpeg.rf.4d7aa956bc0ac985c916dc816b038206.jpg,54937ac50086892d55d2c30e8114a1efd9d6e52f17ae56e7cda20d5d7f89d170,37332727329eccec,0,roboflow_auto,
c2a9b50ff52dd7dda148,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-00-46-PM_jpeg.rf.d24a7c79dc319e5535ba27f8e38070fa.jpg,c2a9b50ff52dd7dda14887dced9e29a561032f66881fdf1c90ee5452ea4c52fa,6f6c1ddb17575757,19,roboflow_auto,
5aae0b69f91f8bdcbbf7,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-00-48-PM_jpeg.rf.d0fc076a235f4f656c10688b25e407a1.jpg,5aae0b69f91f8bdcbbf730447c21bec18bd6b3f434e8a4254ed31629221f6777,2c7c1ddb17575757,13,roboflow_auto,
392dd4934876e29bf6cd,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-00-49-PM_jpeg.rf.fcb4c696e7f3f0cbab61d262fbbe55d1.jpg,392dd4934876e29bf6cd661aaf174a6479c3f3d0fd32ceba1cda7b6c24c1a48b,475c195b17575757,6,roboflow_auto,
d65f3e32dafb42cc3b47,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-00-50-PM_jpeg.rf.b73595eb08778df8982d5f219e9f9ea8.jpg,d65f3e32dafb42cc3b47dafa55b7ee2916eeb4745cadda0292c2f9d81a8b6cff,5cdfd652d7cfd4d8,0,roboflow_auto,
b7691c31de702d79b6d4,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-01-01-PM_jpeg.rf.42f81c941eaf9e9993bcca62a848b48d.jpg,b7691c31de702d79b6d4e204d0d7beb0e6e8763e55136b19a4585f0c3e985ebd,c3861b184d5a4107,0,roboflow_auto,
701dc00d30011aa4d1bb,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-01-03-PM_jpeg.rf.d20a19c3dc902c2f4ef1644db8fb50b7.jpg,701dc00d30011aa4d1bb07a986af5553a536d8d7c353bbf6d9c0247a3d787444,5fcf9795b3b393fb,0,roboflow_auto,
ab8c9531b80991831e2b,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-01-05-PM-1-_jpeg.rf.f646cd1d16927879abd22ce86e4cb618.jpg,ab8c9531b80991831e2b80399db2695f4934074a2304cb3b1205e533c75b751c,0ba98f2f0f8783fa,2,roboflow_auto,
c1e45bba99bea2933155,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-01-05-PM-2-_jpeg.rf.4cdc74e3890310b75588aa2eafda1fb1.jpg,c1e45bba99bea2933155d6abc3672674e1c06362ed154d78c7364149a4b807a8,c8f8f8f87a6a6a68,1,roboflow_auto,
578c66c24c822eff601b,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-01-06-PM_jpeg.rf.50f66abd859f787489b2861c35fdb268.jpg,578c66c24c822eff601b55400fe033ed259e2bde5519d7836886aedd3bcfbebc,d3d38f0f8783e2e0,0,roboflow_auto,
6e36e16710923cd99940,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-01-07-PM-1-_jpeg.rf.00f0973e45e9781515f70538c70cf9d3.jpg,6e36e16710923cd9994017f7c9a6ff57ff073a719b35a5959bfffcebe91bc78a,424234242424399c,0,roboflow_auto,
61bf5bc08bb254c6979b,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-01-07-PM_jpeg.rf.4c2aabc4398bbe7043db83680de3dbc7.jpg,61bf5bc08bb254c6979b7d12136d071738fa62d7a25d75d8ba6fa002c6a55151,858d1f4f0f0f642f,0,roboflow_auto,
cf562ce0f6a3d606204a,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-01-10-PM_jpeg.rf.cdf4d22829dcb30c71c20e76681ca199.jpg,cf562ce0f6a3d606204a98d48276de120b5d8cd06f81f3665fc3770351915fda,e8ccc8aa8a83cb9a,10,roboflow_auto,
2721453227aa78d464f0,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-01-15-PM_jpeg.rf.52ba0c34ffacd7ce475972dda0b66e6e.jpg,2721453227aa78d464f0d384ce59899f22f7c88bc3e1b7194d35048300a07b54,8fb8bc8c8e8ccccc,16,roboflow_auto,
08c3b9b331a572e9fbc9,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-02-46-PM_jpeg.rf.54a1a686323b8ff972f5120e2206a619.jpg,08c3b9b331a572e9fbc96dd4d7b1038975c2dc86c0d4f8d28bab2db9cc4ef540,000105161e765677,3,roboflow_auto,
9b375e96a00568fd4dc9,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-02-47-PM_jpeg.rf.ec68dc1a276d6cec66d5ecb6613a0a6e.jpg,9b375e96a00568fd4dc9816ff68573d2d3c614975a7360cefdfc626014342066,870763630d9c9c94,8,roboflow_auto,
0faecfd1d67568472d95,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-02-48-PM-1-_jpeg.rf.f9d56ab5c89c2790fa92c3e1c33e6fd2.jpg,0faecfd1d67568472d95cd018f665b159690ef04674af19870a1a9644b48453b,0f0e87a9884e8f2d,0,roboflow_auto,
71135eb061c4bb2834b5,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-02-48-PM_jpeg.rf.c4716ce68d67769d9fbd3d0d7c78225b.jpg,71135eb061c4bb2834b5065e5826e28a5493a569fd7de721c1c21771d61c0fd4,3e7351372e1c89d3,1,roboflow_auto,
a0bab6bc320585fa213a,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-02-53-PM-1-_jpeg.rf.e7a8607611d17d6ffd7e8c81e7fbc372.jpg,a0bab6bc320585fa213a9aa2db082b451a339f13a31e441666a63a42620856f1,d6fe0be85fc99b9f,15,roboflow_auto,
49b6748456d7e630422e,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-03-05-PM_jpeg.rf.01a930ef0cf0e2acb88ce749e17db70c.jpg,49b6748456d7e630422e4f59d468b0eaf8058886a0f1c88457ac188b64edf6f5,7e3c1e0f0bacecf2,0,roboflow_auto,
dd102925d9227b62b3cb,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-03-11-PM-2-_jpeg.rf.84ae3f036cc8aa2b239004fe0a5571cb.jpg,dd102925d9227b62b3cbc96fd7e29cdf1a9982f37b92011a87494d99dfe97ce6,3e3f7fd9f3fcfcf8,1,roboflow_auto,
140927627abaed6bc683,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-03-13-PM-2-_jpeg.rf.9cb75bee8b485014d9a2931c8e326530.jpg,140927627abaed6bc683554a43954acce113e22ede4dda103925fa1e5f8259bc,3edffbd9d9fefcf8,3,roboflow_auto,
64472cf1c76cdee4bee1,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-03-15-PM-2-_jpeg.rf.c4c365de891fb413a8824916dbb4353e.jpg,64472cf1c76cdee4bee14ce4ad5f17bbcf20454dad52252dfffcbcfc227e3c22,7edfff7ce1fefcfc,0,roboflow_auto,
3505ce64952cae846b38,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-04-10-PM_jpeg.rf.4295d23cbf7cf3a0d78e2a970eaf84fc.jpg,3505ce64952cae846b38baaf8e4c6c750478720d563786163f3f9734833ca80e,f6bf2f0c0d84c482,0,roboflow_auto,
1a641b92752f95b017d5,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-04-12-PM_jpeg.rf.52ad12c56defe438c686dfe8d8a28b1f.jpg,1a641b92752f95b017d5adecdbe37d73b13568f880d0410af00a835bf7a97623,f3bf2f0c0584c482,0,roboflow_auto,
7c8a50fe5901742805a6,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-04-17-PM_jpeg.rf.618e6db8c74092d5edbde5709140c4fb.jpg,7c8a50fe5901742805a68ed1b2c6563d53b25cf7450145c4015fbeb06001b178,ef3f1e4d0d8c8686,14,roboflow_auto,
2a05251e7b50984713f5,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-04-25-PM_jpeg.rf.d5d5a6db58142313153f80fbac5b8cb5.jpg,2a05251e7b50984713f5ce4fdefa6a84da1b2118cc19dcfe2c57c6a498bd4f8f,ef3f5ecc0c8cc405,4,roboflow_auto,
c8718432472b3d5059ed,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Video-2026-07-03-at-12_02_14-PM_mp4-0000_jpg.rf.c024a34e8cda352ef9751a7c99807f6b.jpg,c8718432472b3d5059edab0bca6888cbf5cd257ac83d319d408962320e3bf3e8,0000000000000000,0,roboflow_auto,
471c41d2a954b267a9bf,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Video-2026-07-03-at-12_04_04-PM_mp4-0020_jpg.rf.c0bc10f235cb33bd3630bf1b0f60b512.jpg,471c41d2a954b267a9bfe7ac09c89498c395e582f2aa17a6e2af109230c3737e,92c86151c1e51c30,43,roboflow_auto,
f32b812dd65d0c12b803,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Video-2026-07-03-at-12_04_04-PM_mp4-0023_jpg.rf.a1f063ea3002613fcd986cb29cbed594.jpg,f32b812dd65d0c12b803c70d4195ab4ff6915dbc822f31b3b6cc05f3cba1a690,7535bd1a185dde3a,6,roboflow_auto,
8910b133e62daef79399,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Video-2026-07-03-at-12_04_04-PM_mp4-0025_jpg.rf.8a65cc44ebac8da669f29ac739b10053.jpg,8910b133e62daef7939983729dca5e8bb943493f31f0af2c17bd4a5042f6d938,a8d45aa9955a6a5c,20,roboflow_auto,
9a4d9df01e580da0615f,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Video-2026-07-03-at-12_04_04-PM_mp4-0029_jpg.rf.7e9ec22b6ef9c3f0b260f01a180c94ce.jpg,9a4d9df01e580da0615f32d661d188145eb2823f4169e5f5df49a5b7d38830b5,1f8fd7b301191b9b,0,roboflow_auto,
108fbe48535084f658e4,train,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Video-2026-07-03-at-12_04_04-PM_mp4-0031_jpg.rf.d4747b990c05030f8de522443635d56d.jpg,108fbe48535084f658e410b9e4f4a1cf35d770ac574a24cf837af1e3e8b22177,1f1fdfb1101909c9,0,roboflow_auto,
e9378d1f67ef0c79243b,valid,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Image-2026-07-03-at-11-58-22-AM_jpeg.rf.62436941ab432aea295d52e47884d82a.jpg,e9378d1f67ef0c79243bd5f248239daeb1b2d4c0fde54f87081d216834dd0ce0,9fb53475b445be23,0,roboflow_auto,
36dccd6307a7fbd801d3,valid,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Image-2026-07-03-at-11-58-23-AM_jpeg.rf.e9169b684373a49f03a0e570650009fa.jpg,36dccd6307a7fbd801d37f516bb929017e0b0bf979539c2a248a5657079ce417,07c78e4c81c84b40,6,roboflow_auto,
01297a74fd3883320f92,valid,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Image-2026-07-03-at-11-59-01-AM-1-_jpeg.rf.47baf47ca6cefb47063669354d52a7ca.jpg,01297a74fd3883320f92da1863b4da5fc8dd6c88378b358af972e348926da19a,d1215ddda30f8c8c,0,roboflow_auto,
dac9d06e8ca1482d0c9f,valid,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Image-2026-07-03-at-11-59-09-AM_jpeg.rf.065c58edae30d0fe118bc2809cc7dd17.jpg,dac9d06e8ca1482d0c9f8b7f16c4b305c853e25f9ff83da7ecd11212c1f22e30,0042636343818909,0,roboflow_auto,
609a1fa6603c84fd608f,valid,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Image-2026-07-03-at-12-00-35-PM-1-_jpeg.rf.3f40af2ef32cd568c7dc905de5e9207c.jpg,609a1fa6603c84fd608fa9bf7dd28766e889d02381a74766c78b57a35b38b8f8,05851f9f9f0f2727,1,roboflow_auto,
ebe7da7d223bbf618f0f,valid,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Image-2026-07-03-at-12-01-02-PM-2-_jpeg.rf.c0c7ff8b59c8c866ddcb679e61698fc8.jpg,ebe7da7d223bbf618f0fa39f86cb7dc6a4dc3b8efb7ed4c99a1f5c3789af5e59,1f4bd3d1b3b397fb,0,roboflow_auto,
9891b5fd28330278f910,valid,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Image-2026-07-03-at-12-01-02-PM_jpeg.rf.60c82754a7a965381be390e4bc1f36a6.jpg,9891b5fd28330278f910ef8e9b035b7a6ad7545b4166e07aa782565f86f145cf,241a0e27204e5641,0,roboflow_auto,
e93c6f4c51053e7108cf,valid,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Image-2026-07-03-at-12-01-04-PM_jpeg.rf.12c5641153dd7d6be3fc4664b6cb4c8a.jpg,e93c6f4c51053e7108cfb6b5d9a876c0186d49218ec0f9b7cec48c11df8fb17a,c10b167371d4d6f6,0,roboflow_auto,
afce8c7e5a63fb24471b,valid,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Image-2026-07-03-at-12-01-14-PM_jpeg.rf.5a4e89ee02db80b0030802e92b8132ef.jpg,afce8c7e5a63fb24471b3680bec66bce323c2d808e562fb6899eecbd11b7da64,df9d0d6666a82840,0,roboflow_auto,
0ed3cb7f3aa5427610af,valid,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Image-2026-07-03-at-12-02-46-PM-1-_jpeg.rf.e909ab617375c14f9b6467db1d175e5d.jpg,0ed3cb7f3aa5427610af108a6b8783f9dc1329156b08b2e7247ade6a8b2e2371,0305143c66757575,4,roboflow_auto,
dc2db98845872b41b4b9,valid,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Video-2026-07-03-at-12_04_04-PM_mp4-0003_jpg.rf.2d589860d506e3e016a0dd0a9f545e2e.jpg,dc2db98845872b41b4b947200f03180aed83e5d9752b57d363504df76d49d3b6,2444810060672408,10,roboflow_auto,
fc31b5da0c395f550cde,valid,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Video-2026-07-03-at-12_04_04-PM_mp4-0024_jpg.rf.79daad203d59fb05b30dcab38876bdcf.jpg,fc31b5da0c395f550cde64042b1a59b9c9600b592e029dc153fcb1653a761903,332303c383676312,11,roboflow_auto,
9d0b24d779e80cbbad2d,valid,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Video-2026-07-03-at-12_04_04-PM_mp4-0028_jpg.rf.19acc094107ba750a2cbf613bce8115c.jpg,9d0b24d779e80cbbad2de81bcb3dfe4b96899cbdeb7b8d626f1615b4c9f6937f,1f96b198080c0dd9,2,roboflow_auto,
4ca5161426ab6a8dfa4a,test,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\test\images\WhatsApp-Image-2026-07-03-at-12-00-57-PM_jpeg.rf.2a4e486fe4e2c2043c0eda481c9fccec.jpg,4ca5161426ab6a8dfa4a94de6e7004ede4320dd0569977b481b08721fc249bc8,20c01c352da3860c,0,roboflow_auto,
35c45766a260ff49cc4a,test,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\test\images\WhatsApp-Image-2026-07-03-at-12-00-58-PM_jpeg.rf.35ce8168ddb6c352332b273f5f9861df.jpg,35c45766a260ff49cc4a1ccd8c77e45709f5fc115cf80de6d28c39be1e547c64,0ac61b194c4a4203,0,roboflow_auto,
927321c29a7dd6148734,test,cloud,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\test\images\WhatsApp-Image-2026-07-03-at-12-01-19-PM-1-_jpeg.rf.63d1d74c24eebc1c9d82c7912dfca1f7.jpg,927321c29a7dd6148734c00dd3710dca17cf51511bdc7a6d4df25586f1073e7a,07cbf13220a0a003,1,roboflow_auto,
