priority,split,v2_path,image,label,annotations,max_box_area,max_box_width,max_box_height,review_reason,review_status,review_note
2,train,train/images/5aae0b69f91f8bdcbbf7_jpg.rf.b6983fd4127023336eeb7ee485d2f70c.jpg,work/v2-frozen-export-20260902/train/images/5aae0b69f91f8bdcbbf7_jpg.rf.b6983fd4127023336eeb7ee485d2f70c.jpg,work/v2-frozen-export-20260902/train/labels/5aae0b69f91f8bdcbbf7_jpg.rf.b6983fd4127023336eeb7ee485d2f70c.txt,13,0.052852,0.145313,0.395313,routine_policy_review,needs_manual_relabel,"wrong_or_mixed_annotation_unit, false/background box, or severe missing/duplicate coverage visible in review sheet"
2,train,train/images/WhatsApp-Image-2026-07-03-at-11-57-45-AM-1-_jpeg.rf.d59de69a9002db562490c24297e46c22.jpg,work/v2-frozen-export-20260902/train/images/WhatsApp-Image-2026-07-03-at-11-57-45-AM-1-_jpeg.rf.d59de69a9002db562490c24297e46c22.jpg,work/v2-frozen-export-20260902/train/labels/WhatsApp-Image-2026-07-03-at-11-57-45-AM-1-_jpeg.rf.d59de69a9002db562490c24297e46c22.txt,14,0.085864,0.579375,0.149167,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/a0bab6bc320585fa213a_jpg.rf.ba1109e56470427dcbd70ef0a17e16a7.jpg,work/v2-frozen-export-20260902/train/images/a0bab6bc320585fa213a_jpg.rf.ba1109e56470427dcbd70ef0a17e16a7.jpg,work/v2-frozen-export-20260902/train/labels/a0bab6bc320585fa213a_jpg.rf.ba1109e56470427dcbd70ef0a17e16a7.txt,15,0.081885,0.337500,0.243750,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/WhatsApp-Image-2026-07-03-at-11-59-00-AM-3-_jpeg.rf.f8ac320723aedf4edce9cf5a0230a32b.jpg,work/v2-frozen-export-20260902/train/images/WhatsApp-Image-2026-07-03-at-11-59-00-AM-3-_jpeg.rf.f8ac320723aedf4edce9cf5a0230a32b.jpg,work/v2-frozen-export-20260902/train/labels/WhatsApp-Image-2026-07-03-at-11-59-00-AM-3-_jpeg.rf.f8ac320723aedf4edce9cf5a0230a32b.txt,16,0.020200,0.345000,0.063125,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/WhatsApp-Image-2026-07-03-at-12-00-52-PM_jpeg.rf.f9abdd1d7e8d0fd90f0073b0c3a6ae09.jpg,work/v2-frozen-export-20260902/train/images/WhatsApp-Image-2026-07-03-at-12-00-52-PM_jpeg.rf.f9abdd1d7e8d0fd90f0073b0c3a6ae09.jpg,work/v2-frozen-export-20260902/train/labels/WhatsApp-Image-2026-07-03-at-12-00-52-PM_jpeg.rf.f9abdd1d7e8d0fd90f0073b0c3a6ae09.txt,16,0.014048,0.347079,0.050781,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/WhatsApp-Image-2026-07-03-at-11-57-21-AM_jpeg.rf.e533e6909b76423bd99c2337cd6fe1a6.jpg,work/v2-frozen-export-20260902/train/images/WhatsApp-Image-2026-07-03-at-11-57-21-AM_jpeg.rf.e533e6909b76423bd99c2337cd6fe1a6.jpg,work/v2-frozen-export-20260902/train/labels/WhatsApp-Image-2026-07-03-at-11-57-21-AM_jpeg.rf.e533e6909b76423bd99c2337cd6fe1a6.txt,17,0.016922,0.345833,0.059375,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/WhatsApp-Image-2026-07-03-at-11-57-50-AM_jpeg.rf.a95a46ed54a201c8bba806db89978ca2.jpg,work/v2-frozen-export-20260902/train/images/WhatsApp-Image-2026-07-03-at-11-57-50-AM_jpeg.rf.a95a46ed54a201c8bba806db89978ca2.jpg,work/v2-frozen-export-20260902/train/labels/WhatsApp-Image-2026-07-03-at-11-57-50-AM_jpeg.rf.a95a46ed54a201c8bba806db89978ca2.txt,17,0.034253,0.282500,0.121250,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/WhatsApp-Image-2026-07-03-at-12-00-40-PM-2-_jpeg.rf.5c73751f2b2c36c912419d5a3f31835c.jpg,work/v2-frozen-export-20260902/train/images/WhatsApp-Image-2026-07-03-at-12-00-40-PM-2-_jpeg.rf.5c73751f2b2c36c912419d5a3f31835c.jpg,work/v2-frozen-export-20260902/train/labels/WhatsApp-Image-2026-07-03-at-12-00-40-PM-2-_jpeg.rf.5c73751f2b2c36c912419d5a3f31835c.txt,17,0.015647,0.455172,0.042188,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/WhatsApp-Image-2026-07-03-at-11-57-17-AM-2-_jpeg.rf.62c3a1bd2885ac44ecbc8ec7b83da2dd.jpg,work/v2-frozen-export-20260902/train/images/WhatsApp-Image-2026-07-03-at-11-57-17-AM-2-_jpeg.rf.62c3a1bd2885ac44ecbc8ec7b83da2dd.jpg,work/v2-frozen-export-20260902/train/labels/WhatsApp-Image-2026-07-03-at-11-57-17-AM-2-_jpeg.rf.62c3a1bd2885ac44ecbc8ec7b83da2dd.txt,18,0.025059,0.406667,0.063750,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/WhatsApp-Image-2026-07-03-at-11-58-39-AM_jpeg.rf.b468250bfadebfbb7e64ad2ee75565af.jpg,work/v2-frozen-export-20260902/train/images/WhatsApp-Image-2026-07-03-at-11-58-39-AM_jpeg.rf.b468250bfadebfbb7e64ad2ee75565af.jpg,work/v2-frozen-export-20260902/train/labels/WhatsApp-Image-2026-07-03-at-11-58-39-AM_jpeg.rf.b468250bfadebfbb7e64ad2ee75565af.txt,19,0.047317,0.450000,0.113333,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/c2a9b50ff52dd7dda148_jpg.rf.eb7170f527ca61f6a3c870aca3db6e23.jpg,work/v2-frozen-export-20260902/train/images/c2a9b50ff52dd7dda148_jpg.rf.eb7170f527ca61f6a3c870aca3db6e23.jpg,work/v2-frozen-export-20260902/train/labels/c2a9b50ff52dd7dda148_jpg.rf.eb7170f527ca61f6a3c870aca3db6e23.txt,19,0.047046,0.151562,0.385937,routine_policy_review,needs_manual_relabel,"wrong_or_mixed_annotation_unit, false/background box, or severe missing/duplicate coverage visible in review sheet"
2,valid,valid/images/WhatsApp-Image-2026-07-03-at-11-58-27-AM_jpeg.rf.014079245367617006b59ee4c7c7fb4f.jpg,work/v2-frozen-export-20260902/valid/images/WhatsApp-Image-2026-07-03-at-11-58-27-AM_jpeg.rf.014079245367617006b59ee4c7c7fb4f.jpg,work/v2-frozen-export-20260902/valid/labels/WhatsApp-Image-2026-07-03-at-11-58-27-AM_jpeg.rf.014079245367617006b59ee4c7c7fb4f.txt,19,0.021918,0.371667,0.066250,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/WhatsApp-Image-2026-07-03-at-12-01-13-PM-1-_jpeg.rf.eaa37cbeab66e7ca67d642723cbc815c.jpg,work/v2-frozen-export-20260902/train/images/WhatsApp-Image-2026-07-03-at-12-01-13-PM-1-_jpeg.rf.eaa37cbeab66e7ca67d642723cbc815c.jpg,work/v2-frozen-export-20260902/train/labels/WhatsApp-Image-2026-07-03-at-12-01-13-PM-1-_jpeg.rf.eaa37cbeab66e7ca67d642723cbc815c.txt,20,0.020398,0.487973,0.048438,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/1f4e07b914f69cf7734a_jpeg.rf.120bcfb4ad79c9737acb894798520a87.jpg,work/v2-frozen-export-20260902/train/images/1f4e07b914f69cf7734a_jpeg.rf.120bcfb4ad79c9737acb894798520a87.jpg,work/v2-frozen-export-20260902/train/labels/1f4e07b914f69cf7734a_jpeg.rf.120bcfb4ad79c9737acb894798520a87.txt,23,0.030567,0.198333,0.163750,routine_policy_review,needs_manual_relabel,"wrong_or_mixed_annotation_unit, false/background box, or severe missing/duplicate coverage visible in review sheet"
2,train,train/images/WhatsApp-Image-2026-07-03-at-11-58-00-AM-2-_jpeg.rf.d66f8862f5faad027a34e55c5fca53ff.jpg,work/v2-frozen-export-20260902/train/images/WhatsApp-Image-2026-07-03-at-11-58-00-AM-2-_jpeg.rf.d66f8862f5faad027a34e55c5fca53ff.jpg,work/v2-frozen-export-20260902/train/labels/WhatsApp-Image-2026-07-03-at-11-58-00-AM-2-_jpeg.rf.d66f8862f5faad027a34e55c5fca53ff.txt,28,0.017445,0.320833,0.058125,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/WhatsApp-Image-2026-07-03-at-12-00-52-PM-1-_jpeg.rf.7415621cc2a5bdfe44447f79140bd213.jpg,work/v2-frozen-export-20260902/train/images/WhatsApp-Image-2026-07-03-at-12-00-52-PM-1-_jpeg.rf.7415621cc2a5bdfe44447f79140bd213.jpg,work/v2-frozen-export-20260902/train/labels/WhatsApp-Image-2026-07-03-at-12-00-52-PM-1-_jpeg.rf.7415621cc2a5bdfe44447f79140bd213.txt,30,0.014283,0.376289,0.043750,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,test,test/images/WhatsApp-Image-2026-07-03-at-11-57-17-AM_jpeg.rf.c023e0f72194c050fe5968057ad4a2e9.jpg,work/v2-frozen-export-20260902/test/images/WhatsApp-Image-2026-07-03-at-11-57-17-AM_jpeg.rf.c023e0f72194c050fe5968057ad4a2e9.jpg,work/v2-frozen-export-20260902/test/labels/WhatsApp-Image-2026-07-03-at-11-57-17-AM_jpeg.rf.c023e0f72194c050fe5968057ad4a2e9.txt,33,0.065887,0.462500,0.164375,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/WhatsApp-Image-2026-07-03-at-11-57-16-AM_jpeg.rf.b8d6768d8a0324dcbe0067deb3f30322.jpg,work/v2-frozen-export-20260902/train/images/WhatsApp-Image-2026-07-03-at-11-57-16-AM_jpeg.rf.b8d6768d8a0324dcbe0067deb3f30322.jpg,work/v2-frozen-export-20260902/train/labels/WhatsApp-Image-2026-07-03-at-11-57-16-AM_jpeg.rf.b8d6768d8a0324dcbe0067deb3f30322.txt,38,0.018053,0.197500,0.092188,routine_policy_review,needs_manual_relabel,"wrong_or_mixed_annotation_unit, false/background box, or severe missing/duplicate coverage visible in review sheet"
2,test,test/images/WhatsApp-Image-2026-07-03-at-11-58-26-AM_jpeg.rf.d0dc60fe6d1696109d04775b1808359b.jpg,work/v2-frozen-export-20260902/test/images/WhatsApp-Image-2026-07-03-at-11-58-26-AM_jpeg.rf.d0dc60fe6d1696109d04775b1808359b.jpg,work/v2-frozen-export-20260902/test/labels/WhatsApp-Image-2026-07-03-at-11-58-26-AM_jpeg.rf.d0dc60fe6d1696109d04775b1808359b.txt,39,0.022080,0.386667,0.060625,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/WhatsApp-Image-2026-07-03-at-11-57-10-AM_jpeg.rf.841362bcc4f0c9cfaf4f5bf60107b328.jpg,work/v2-frozen-export-20260902/train/images/WhatsApp-Image-2026-07-03-at-11-57-10-AM_jpeg.rf.841362bcc4f0c9cfaf4f5bf60107b328.jpg,work/v2-frozen-export-20260902/train/labels/WhatsApp-Image-2026-07-03-at-11-57-10-AM_jpeg.rf.841362bcc4f0c9cfaf4f5bf60107b328.txt,39,0.028935,0.328333,0.128125,routine_policy_review,needs_manual_relabel,"wrong_or_mixed_annotation_unit, false/background box, or severe missing/duplicate coverage visible in review sheet"
2,train,train/images/WhatsApp-Image-2026-07-03-at-11-57-02-AM_jpeg.rf.2e675a700d201ad47d85e96db6a07424.jpg,work/v2-frozen-export-20260902/train/images/WhatsApp-Image-2026-07-03-at-11-57-02-AM_jpeg.rf.2e675a700d201ad47d85e96db6a07424.jpg,work/v2-frozen-export-20260902/train/labels/WhatsApp-Image-2026-07-03-at-11-57-02-AM_jpeg.rf.2e675a700d201ad47d85e96db6a07424.txt,52,0.012675,0.161875,0.105833,routine_policy_review,needs_manual_relabel,"wrong_or_mixed_annotation_unit, false/background box, or severe missing/duplicate coverage visible in review sheet"
2,train,train/images/d840c16a733d06010b10_jpg.rf.3f4e5bd9451fe7c99ecfe918844b063f.jpg,work/v2-frozen-export-20260902/train/images/d840c16a733d06010b10_jpg.rf.3f4e5bd9451fe7c99ecfe918844b063f.jpg,work/v2-frozen-export-20260902/train/labels/d840c16a733d06010b10_jpg.rf.3f4e5bd9451fe7c99ecfe918844b063f.txt,54,0.062329,0.215625,0.289062,routine_policy_review,needs_manual_relabel,"wrong_or_mixed_annotation_unit, false/background box, or severe missing/duplicate coverage visible in review sheet"
2,valid,valid/images/WhatsApp-Image-2026-07-03-at-12-01-15-PM-1-_jpeg.rf.6d4dcffe5d67618db97f6005cf837772.jpg,work/v2-frozen-export-20260902/valid/images/WhatsApp-Image-2026-07-03-at-12-01-15-PM-1-_jpeg.rf.6d4dcffe5d67618db97f6005cf837772.jpg,work/v2-frozen-export-20260902/valid/labels/WhatsApp-Image-2026-07-03-at-12-01-15-PM-1-_jpeg.rf.6d4dcffe5d67618db97f6005cf837772.txt,56,0.003490,0.094531,0.042955,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,test,test/images/WhatsApp-Image-2026-07-03-at-11-58-30-AM_jpeg.rf.04705d93f3255e3432edb82dfa7d8ba7.jpg,work/v2-frozen-export-20260902/test/images/WhatsApp-Image-2026-07-03-at-11-58-30-AM_jpeg.rf.04705d93f3255e3432edb82dfa7d8ba7.jpg,work/v2-frozen-export-20260902/test/labels/WhatsApp-Image-2026-07-03-at-11-58-30-AM_jpeg.rf.04705d93f3255e3432edb82dfa7d8ba7.txt,60,0.017276,0.333333,0.066875,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/6230e5bfdf3c5cd5e6ec_jpeg.rf.9c711a2f97702112edbfd4964f5d21b1.jpg,work/v2-frozen-export-20260902/train/images/6230e5bfdf3c5cd5e6ec_jpeg.rf.9c711a2f97702112edbfd4964f5d21b1.jpg,work/v2-frozen-export-20260902/train/labels/6230e5bfdf3c5cd5e6ec_jpeg.rf.9c711a2f97702112edbfd4964f5d21b1.txt,60,0.008628,0.230833,0.041250,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/WhatsApp-Image-2026-07-03-at-12-01-13-PM_jpeg.rf.57d89fb504b43c799e4f4e479c49865a.jpg,work/v2-frozen-export-20260902/train/images/WhatsApp-Image-2026-07-03-at-12-01-13-PM_jpeg.rf.57d89fb504b43c799e4f4e479c49865a.jpg,work/v2-frozen-export-20260902/train/labels/WhatsApp-Image-2026-07-03-at-12-01-13-PM_jpeg.rf.57d89fb504b43c799e4f4e479c49865a.txt,60,0.009692,0.362543,0.032813,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,valid,valid/images/WhatsApp-Image-2026-07-03-at-11-57-23-AM_jpeg.rf.6f87179ee1ed76c8dd62da997afc89c2.jpg,work/v2-frozen-export-20260902/valid/images/WhatsApp-Image-2026-07-03-at-11-57-23-AM_jpeg.rf.6f87179ee1ed76c8dd62da997afc89c2.jpg,work/v2-frozen-export-20260902/valid/labels/WhatsApp-Image-2026-07-03-at-11-57-23-AM_jpeg.rf.6f87179ee1ed76c8dd62da997afc89c2.txt,68,0.013073,0.225000,0.062500,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/WhatsApp-Image-2026-07-03-at-11-58-08-AM-2-_jpeg.rf.a732a0ecaa8eca85771c1d465206ed47.jpg,work/v2-frozen-export-20260902/train/images/WhatsApp-Image-2026-07-03-at-11-58-08-AM-2-_jpeg.rf.a732a0ecaa8eca85771c1d465206ed47.jpg,work/v2-frozen-export-20260902/train/labels/WhatsApp-Image-2026-07-03-at-11-58-08-AM-2-_jpeg.rf.a732a0ecaa8eca85771c1d465206ed47.txt,70,0.006878,0.163333,0.046875,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/98d66ec21cca75d245dd_jpeg.rf.6947ecd98a60e54ce570dd3a976c8014.jpg,work/v2-frozen-export-20260902/train/images/98d66ec21cca75d245dd_jpeg.rf.6947ecd98a60e54ce570dd3a976c8014.jpg,work/v2-frozen-export-20260902/train/labels/98d66ec21cca75d245dd_jpeg.rf.6947ecd98a60e54ce570dd3a976c8014.txt,73,0.012431,0.213333,0.063750,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/WhatsApp-Image-2026-07-03-at-11-57-28-AM-1-_jpeg.rf.918b72a6eafb86cc69db4b6a7d1e2d9b.jpg,work/v2-frozen-export-20260902/train/images/WhatsApp-Image-2026-07-03-at-11-57-28-AM-1-_jpeg.rf.918b72a6eafb86cc69db4b6a7d1e2d9b.jpg,work/v2-frozen-export-20260902/train/labels/WhatsApp-Image-2026-07-03-at-11-57-28-AM-1-_jpeg.rf.918b72a6eafb86cc69db4b6a7d1e2d9b.txt,74,0.014150,0.259167,0.060000,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/WhatsApp-Image-2026-07-03-at-11-58-00-AM-1-_jpeg.rf.d95686c4c188a9035fb0fc07afb48174.jpg,work/v2-frozen-export-20260902/train/images/WhatsApp-Image-2026-07-03-at-11-58-00-AM-1-_jpeg.rf.d95686c4c188a9035fb0fc07afb48174.jpg,work/v2-frozen-export-20260902/train/labels/WhatsApp-Image-2026-07-03-at-11-58-00-AM-1-_jpeg.rf.d95686c4c188a9035fb0fc07afb48174.txt,74,0.011020,0.251667,0.044375,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,valid,valid/images/WhatsApp-Image-2026-07-03-at-11-57-54-AM-1-_jpeg.rf.c90c46acca6e61b9849fb3d8484bea45.jpg,work/v2-frozen-export-20260902/valid/images/WhatsApp-Image-2026-07-03-at-11-57-54-AM-1-_jpeg.rf.c90c46acca6e61b9849fb3d8484bea45.jpg,work/v2-frozen-export-20260902/valid/labels/WhatsApp-Image-2026-07-03-at-11-57-54-AM-1-_jpeg.rf.c90c46acca6e61b9849fb3d8484bea45.txt,75,0.007528,0.201667,0.047500,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/WhatsApp-Image-2026-07-03-at-11-57-00-AM_jpeg.rf.7380bd645aad8934219b6c74c07c3581.jpg,work/v2-frozen-export-20260902/train/images/WhatsApp-Image-2026-07-03-at-11-57-00-AM_jpeg.rf.7380bd645aad8934219b6c74c07c3581.jpg,work/v2-frozen-export-20260902/train/labels/WhatsApp-Image-2026-07-03-at-11-57-00-AM_jpeg.rf.7380bd645aad8934219b6c74c07c3581.txt,79,0.026163,0.301875,0.101667,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/WhatsApp-Image-2026-07-03-at-11-57-35-AM_jpeg.rf.d5565989d6e0ac18aebb3ba8b2501dda.jpg,work/v2-frozen-export-20260902/train/images/WhatsApp-Image-2026-07-03-at-11-57-35-AM_jpeg.rf.d5565989d6e0ac18aebb3ba8b2501dda.jpg,work/v2-frozen-export-20260902/train/labels/WhatsApp-Image-2026-07-03-at-11-57-35-AM_jpeg.rf.d5565989d6e0ac18aebb3ba8b2501dda.txt,80,0.008106,0.185833,0.049375,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,valid,valid/images/WhatsApp-Image-2026-07-03-at-11-57-20-AM-2-_jpeg.rf.55fe4b40a72dd1a1a4b246e6854f55db.jpg,work/v2-frozen-export-20260902/valid/images/WhatsApp-Image-2026-07-03-at-11-57-20-AM-2-_jpeg.rf.55fe4b40a72dd1a1a4b246e6854f55db.jpg,work/v2-frozen-export-20260902/valid/labels/WhatsApp-Image-2026-07-03-at-11-57-20-AM-2-_jpeg.rf.55fe4b40a72dd1a1a4b246e6854f55db.txt,82,0.012240,0.221667,0.060000,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/WhatsApp-Image-2026-07-03-at-11-57-32-AM-1-_jpeg.rf.0828add7c8b7eae77317d0e144a128e3.jpg,work/v2-frozen-export-20260902/train/images/WhatsApp-Image-2026-07-03-at-11-57-32-AM-1-_jpeg.rf.0828add7c8b7eae77317d0e144a128e3.jpg,work/v2-frozen-export-20260902/train/labels/WhatsApp-Image-2026-07-03-at-11-57-32-AM-1-_jpeg.rf.0828add7c8b7eae77317d0e144a128e3.txt,90,0.005715,0.203333,0.045000,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/WhatsApp-Image-2026-07-03-at-11-58-37-AM_jpeg.rf.69128d31a5f2b8e3b36d0007fa080b2f.jpg,work/v2-frozen-export-20260902/train/images/WhatsApp-Image-2026-07-03-at-11-58-37-AM_jpeg.rf.69128d31a5f2b8e3b36d0007fa080b2f.jpg,work/v2-frozen-export-20260902/train/labels/WhatsApp-Image-2026-07-03-at-11-58-37-AM_jpeg.rf.69128d31a5f2b8e3b36d0007fa080b2f.txt,95,0.013853,0.213125,0.070000,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/32766c4e23b881d53bb7_jpeg.rf.0dd51a38db1307b54c47481960c1f609.jpg,work/v2-frozen-export-20260902/train/images/32766c4e23b881d53bb7_jpeg.rf.0dd51a38db1307b54c47481960c1f609.jpg,work/v2-frozen-export-20260902/train/labels/32766c4e23b881d53bb7_jpeg.rf.0dd51a38db1307b54c47481960c1f609.txt,100,0.006561,0.167500,0.045833,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/WhatsApp-Image-2026-07-03-at-12-00-27-PM_jpeg.rf.0e4f0c3859b70cda93a6a4b08fac2214.jpg,work/v2-frozen-export-20260902/train/images/WhatsApp-Image-2026-07-03-at-12-00-27-PM_jpeg.rf.0e4f0c3859b70cda93a6a4b08fac2214.jpg,work/v2-frozen-export-20260902/train/labels/WhatsApp-Image-2026-07-03-at-12-00-27-PM_jpeg.rf.0e4f0c3859b70cda93a6a4b08fac2214.txt,100,0.000943,0.047656,0.025862,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,valid,valid/images/WhatsApp-Image-2026-07-03-at-11-56-54-AM_jpeg.rf.72c573234d6d423948ee8b9b923e9652.jpg,work/v2-frozen-export-20260902/valid/images/WhatsApp-Image-2026-07-03-at-11-56-54-AM_jpeg.rf.72c573234d6d423948ee8b9b923e9652.jpg,work/v2-frozen-export-20260902/valid/labels/WhatsApp-Image-2026-07-03-at-11-56-54-AM_jpeg.rf.72c573234d6d423948ee8b9b923e9652.txt,100,0.007729,0.226667,0.035625,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,valid,valid/images/WhatsApp-Image-2026-07-03-at-11-57-09-AM-1-_jpeg.rf.b69a25fc2e1a8982f6a56211e54fd940.jpg,work/v2-frozen-export-20260902/valid/images/WhatsApp-Image-2026-07-03-at-11-57-09-AM-1-_jpeg.rf.b69a25fc2e1a8982f6a56211e54fd940.jpg,work/v2-frozen-export-20260902/valid/labels/WhatsApp-Image-2026-07-03-at-11-57-09-AM-1-_jpeg.rf.b69a25fc2e1a8982f6a56211e54fd940.txt,105,0.011047,0.195000,0.065625,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/WhatsApp-Image-2026-07-03-at-11-59-01-AM-2-_jpeg.rf.97168b1f4fd9f593e8a74150f03417e2.jpg,work/v2-frozen-export-20260902/train/images/WhatsApp-Image-2026-07-03-at-11-59-01-AM-2-_jpeg.rf.97168b1f4fd9f593e8a74150f03417e2.jpg,work/v2-frozen-export-20260902/train/labels/WhatsApp-Image-2026-07-03-at-11-59-01-AM-2-_jpeg.rf.97168b1f4fd9f593e8a74150f03417e2.txt,116,0.007245,0.158750,0.064167,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/WhatsApp-Image-2026-07-03-at-11-56-55-AM_jpeg.rf.f2918ce1919e1416a1f8832d008bdda9.jpg,work/v2-frozen-export-20260902/train/images/WhatsApp-Image-2026-07-03-at-11-56-55-AM_jpeg.rf.f2918ce1919e1416a1f8832d008bdda9.jpg,work/v2-frozen-export-20260902/train/labels/WhatsApp-Image-2026-07-03-at-11-56-55-AM_jpeg.rf.f2918ce1919e1416a1f8832d008bdda9.txt,120,0.007031,0.213333,0.037500,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/WhatsApp-Image-2026-07-03-at-11-58-59-AM-3-_jpeg.rf.0c03a7a31ce6d7d015e47142a5fd5aca.jpg,work/v2-frozen-export-20260902/train/images/WhatsApp-Image-2026-07-03-at-11-58-59-AM-3-_jpeg.rf.0c03a7a31ce6d7d015e47142a5fd5aca.jpg,work/v2-frozen-export-20260902/train/labels/WhatsApp-Image-2026-07-03-at-11-58-59-AM-3-_jpeg.rf.0c03a7a31ce6d7d015e47142a5fd5aca.txt,120,0.007766,0.159375,0.060833,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/d328c4489632a61b2071_jpg.rf.0479b9462b6821b317046b70a521876c.jpg,work/v2-frozen-export-20260902/train/images/d328c4489632a61b2071_jpg.rf.0479b9462b6821b317046b70a521876c.jpg,work/v2-frozen-export-20260902/train/labels/d328c4489632a61b2071_jpg.rf.0479b9462b6821b317046b70a521876c.txt,120,0.008759,0.171499,0.056452,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,valid,valid/images/e0f00e2e506f411a0b91_jpg.rf.a67b894ac16e9b775c0fd7877e4f3d9a.jpg,work/v2-frozen-export-20260902/valid/images/e0f00e2e506f411a0b91_jpg.rf.a67b894ac16e9b775c0fd7877e4f3d9a.jpg,work/v2-frozen-export-20260902/valid/labels/e0f00e2e506f411a0b91_jpg.rf.a67b894ac16e9b775c0fd7877e4f3d9a.txt,131,0.009390,0.190554,0.058468,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/WhatsApp-Image-2026-07-03-at-11-57-37-AM_jpeg.rf.0ffe063e6175126d42e23a7fbd035740.jpg,work/v2-frozen-export-20260902/train/images/WhatsApp-Image-2026-07-03-at-11-57-37-AM_jpeg.rf.0ffe063e6175126d42e23a7fbd035740.jpg,work/v2-frozen-export-20260902/train/labels/WhatsApp-Image-2026-07-03-at-11-57-37-AM_jpeg.rf.0ffe063e6175126d42e23a7fbd035740.txt,139,0.004740,0.143750,0.043333,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
2,train,train/images/WhatsApp-Image-2026-07-03-at-11-57-41-AM-1-_jpeg.rf.a67926adff9d234dd510c772c8a6a574.jpg,work/v2-frozen-export-20260902/train/images/WhatsApp-Image-2026-07-03-at-11-57-41-AM-1-_jpeg.rf.a67926adff9d234dd510c772c8a6a574.jpg,work/v2-frozen-export-20260902/train/labels/WhatsApp-Image-2026-07-03-at-11-57-41-AM-1-_jpeg.rf.a67926adff9d234dd510c772c8a6a574.txt,140,0.006694,0.157500,0.045833,routine_policy_review,overview_policy_consistent,overview policy check passed; retain for full-resolution correction QA
