scene_id,image_id,current_split,view,true_total_trays,true_total_eggs,number_of_stacks,stack_counts_if_known,lighting,distance,camera_angle,occlusion_level,tray_type,source_path,review_status,notes
,a14c60780049e7f5c569,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-59-03-AM-1-_jpeg.rf.3111476f032840353faee63433ef3724.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,b15e59818418b79804bb,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-59-03-AM_jpeg.rf.cd3a91e6a75a64a3055c4585924ee228.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,b4a1466bdb53edebd384,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-59-04-AM_jpeg.rf.bfcf5ffe7656837e821e4508298bbea0.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,ef90383edaa57abfd5f0,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-59-09-AM-1-_jpeg.rf.6d0f1a7b09693bcc889e211bf979ad59.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,6ea272837ea8e440860e,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-00-24-PM-1-_jpeg.rf.ec01d0c6007e05e229426d0c261b150c.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,0e91a1c9ce4015a59823,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-00-29-PM_jpeg.rf.9818070901574e0092d6cafa0e37ce6a.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,d840c16a733d06010b10,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-00-40-PM-1-_jpeg.rf.d1dde0eeb4efecac33cbf2daf04c937e.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,9590ceca8ca176d0d246,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-00-40-PM_jpeg.rf.ab3a7546ec75c99c71ebaf0d5fdd182d.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,806329c29d3aee5d41eb,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-00-43-PM_jpeg.rf.e2af0266bdaac40b51e56e46e2da679d.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,54937ac50086892d55d2,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-00-45-PM_jpeg.rf.4d7aa956bc0ac985c916dc816b038206.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,c2a9b50ff52dd7dda148,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-00-46-PM_jpeg.rf.d24a7c79dc319e5535ba27f8e38070fa.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,5aae0b69f91f8bdcbbf7,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-00-48-PM_jpeg.rf.d0fc076a235f4f656c10688b25e407a1.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,392dd4934876e29bf6cd,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-00-49-PM_jpeg.rf.fcb4c696e7f3f0cbab61d262fbbe55d1.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,d65f3e32dafb42cc3b47,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-00-50-PM_jpeg.rf.b73595eb08778df8982d5f219e9f9ea8.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,b7691c31de702d79b6d4,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-01-01-PM_jpeg.rf.42f81c941eaf9e9993bcca62a848b48d.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,701dc00d30011aa4d1bb,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-01-03-PM_jpeg.rf.d20a19c3dc902c2f4ef1644db8fb50b7.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,ab8c9531b80991831e2b,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-01-05-PM-1-_jpeg.rf.f646cd1d16927879abd22ce86e4cb618.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,c1e45bba99bea2933155,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-01-05-PM-2-_jpeg.rf.4cdc74e3890310b75588aa2eafda1fb1.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,578c66c24c822eff601b,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-01-06-PM_jpeg.rf.50f66abd859f787489b2861c35fdb268.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,6e36e16710923cd99940,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-01-07-PM-1-_jpeg.rf.00f0973e45e9781515f70538c70cf9d3.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,61bf5bc08bb254c6979b,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-01-07-PM_jpeg.rf.4c2aabc4398bbe7043db83680de3dbc7.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,cf562ce0f6a3d606204a,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-01-10-PM_jpeg.rf.cdf4d22829dcb30c71c20e76681ca199.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,2721453227aa78d464f0,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-01-15-PM_jpeg.rf.52ba0c34ffacd7ce475972dda0b66e6e.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,08c3b9b331a572e9fbc9,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-02-46-PM_jpeg.rf.54a1a686323b8ff972f5120e2206a619.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,9b375e96a00568fd4dc9,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-02-47-PM_jpeg.rf.ec68dc1a276d6cec66d5ecb6613a0a6e.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,0faecfd1d67568472d95,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-02-48-PM-1-_jpeg.rf.f9d56ab5c89c2790fa92c3e1c33e6fd2.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,71135eb061c4bb2834b5,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-02-48-PM_jpeg.rf.c4716ce68d67769d9fbd3d0d7c78225b.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,a0bab6bc320585fa213a,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-02-53-PM-1-_jpeg.rf.e7a8607611d17d6ffd7e8c81e7fbc372.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,49b6748456d7e630422e,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-03-05-PM_jpeg.rf.01a930ef0cf0e2acb88ce749e17db70c.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,dd102925d9227b62b3cb,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-03-11-PM-2-_jpeg.rf.84ae3f036cc8aa2b239004fe0a5571cb.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,140927627abaed6bc683,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-03-13-PM-2-_jpeg.rf.9cb75bee8b485014d9a2931c8e326530.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,64472cf1c76cdee4bee1,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-03-15-PM-2-_jpeg.rf.c4c365de891fb413a8824916dbb4353e.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,3505ce64952cae846b38,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-04-10-PM_jpeg.rf.4295d23cbf7cf3a0d78e2a970eaf84fc.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,1a641b92752f95b017d5,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-04-12-PM_jpeg.rf.52ad12c56defe438c686dfe8d8a28b1f.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,7c8a50fe5901742805a6,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-04-17-PM_jpeg.rf.618e6db8c74092d5edbde5709140c4fb.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,2a05251e7b50984713f5,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-04-25-PM_jpeg.rf.d5d5a6db58142313153f80fbac5b8cb5.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,c8718432472b3d5059ed,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Video-2026-07-03-at-12_02_14-PM_mp4-0000_jpg.rf.c024a34e8cda352ef9751a7c99807f6b.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,471c41d2a954b267a9bf,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Video-2026-07-03-at-12_04_04-PM_mp4-0020_jpg.rf.c0bc10f235cb33bd3630bf1b0f60b512.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,f32b812dd65d0c12b803,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Video-2026-07-03-at-12_04_04-PM_mp4-0023_jpg.rf.a1f063ea3002613fcd986cb29cbed594.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,8910b133e62daef79399,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Video-2026-07-03-at-12_04_04-PM_mp4-0025_jpg.rf.8a65cc44ebac8da669f29ac739b10053.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,9a4d9df01e580da0615f,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Video-2026-07-03-at-12_04_04-PM_mp4-0029_jpg.rf.7e9ec22b6ef9c3f0b260f01a180c94ce.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,108fbe48535084f658e4,train,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Video-2026-07-03-at-12_04_04-PM_mp4-0031_jpg.rf.d4747b990c05030f8de522443635d56d.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,e9378d1f67ef0c79243b,valid,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Image-2026-07-03-at-11-58-22-AM_jpeg.rf.62436941ab432aea295d52e47884d82a.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,36dccd6307a7fbd801d3,valid,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Image-2026-07-03-at-11-58-23-AM_jpeg.rf.e9169b684373a49f03a0e570650009fa.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,01297a74fd3883320f92,valid,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Image-2026-07-03-at-11-59-01-AM-1-_jpeg.rf.47baf47ca6cefb47063669354d52a7ca.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,dac9d06e8ca1482d0c9f,valid,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Image-2026-07-03-at-11-59-09-AM_jpeg.rf.065c58edae30d0fe118bc2809cc7dd17.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,609a1fa6603c84fd608f,valid,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Image-2026-07-03-at-12-00-35-PM-1-_jpeg.rf.3f40af2ef32cd568c7dc905de5e9207c.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,ebe7da7d223bbf618f0f,valid,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Image-2026-07-03-at-12-01-02-PM-2-_jpeg.rf.c0c7ff8b59c8c866ddcb679e61698fc8.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,9891b5fd28330278f910,valid,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Image-2026-07-03-at-12-01-02-PM_jpeg.rf.60c82754a7a965381be390e4bc1f36a6.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,e93c6f4c51053e7108cf,valid,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Image-2026-07-03-at-12-01-04-PM_jpeg.rf.12c5641153dd7d6be3fc4664b6cb4c8a.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,afce8c7e5a63fb24471b,valid,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Image-2026-07-03-at-12-01-14-PM_jpeg.rf.5a4e89ee02db80b0030802e92b8132ef.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,0ed3cb7f3aa5427610af,valid,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Image-2026-07-03-at-12-02-46-PM-1-_jpeg.rf.e909ab617375c14f9b6467db1d175e5d.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,dc2db98845872b41b4b9,valid,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Video-2026-07-03-at-12_04_04-PM_mp4-0003_jpg.rf.2d589860d506e3e016a0dd0a9f545e2e.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,fc31b5da0c395f550cde,valid,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Video-2026-07-03-at-12_04_04-PM_mp4-0024_jpg.rf.79daad203d59fb05b30dcab38876bdcf.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,9d0b24d779e80cbbad2d,valid,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Video-2026-07-03-at-12_04_04-PM_mp4-0028_jpg.rf.19acc094107ba750a2cbf613bce8115c.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,4ca5161426ab6a8dfa4a,test,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\test\images\WhatsApp-Image-2026-07-03-at-12-00-57-PM_jpeg.rf.2a4e486fe4e2c2043c0eda481c9fccec.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,35c45766a260ff49cc4a,test,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\test\images\WhatsApp-Image-2026-07-03-at-12-00-58-PM_jpeg.rf.35ce8168ddb6c352332b273f5f9861df.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,927321c29a7dd6148734,test,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\test\images\WhatsApp-Image-2026-07-03-at-12-01-19-PM-1-_jpeg.rf.63d1d74c24eebc1c9d82c7912dfca1f7.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,d3b9c36c583b721a058b,test,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\test\images\WhatsApp-Image-2026-07-03-at-12-02-52-PM_jpeg.rf.02fa0f80934dc62c3969c3a202b4c817.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
,7981e509e40b6219f050,test,UNKNOWN,,,,,,,,,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\test\images\WhatsApp-Video-2026-07-03-at-12_04_04-PM_mp4-0030_jpg.rf.71d657cea3dfb29712e8a82ac4fabb88.jpg,needs_human_scene_and_ground_truth_review,Do not train or resplit from this row until scene_id and view are verified.
