canonical_image_id,local_path,roboflow_path,sha256,perceptual_hash,duplicate_type,local_annotation_count,roboflow_annotation_count,annotation_agreement,review_status,selected_source,reason
58e3494ec16549e0f358,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\train\images\WhatsApp Image 2026-07-03 at 12-00-34_jpeg.rf.kVzEh07yC95P7qEpWQ9w.jpeg,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-00-34-PM-2-_jpeg.rf.9005f21298073f6e8645b9a3d22e0a7e.jpg,58e3494ec16549e0f358e886e3fd365a3ca884982ad7ed8ae6e83b791a74c361,1603110d074343a5,near_duplicate,5,0,0.0,queued,manual_original,manual annotation selected over overlapping auto annotation
3c10ced76389577195fa,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\train\images\WhatsApp Image 2026-07-03 at 12-00-40_jpeg.rf.ov87GDTsWSOLwfyhS0RW.jpeg,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-00-40-PM-2-_jpeg.rf.3ab96cbf98045d8df8afb4fb02352811.jpg,3c10ced76389577195fa8cf61b64ea866d3a7aa6926556a554187c6519af4616,a5771f1f1d362636,near_duplicate,17,0,0.0,queued,manual_original,manual annotation selected over overlapping auto annotation
79864ee402436557415d,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\train\images\WhatsApp Image 2026-07-03 at 12-00-51_jpeg.rf.qyrSkiqXfQ0akef4ODjm.jpeg,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-00-51-PM_jpeg.rf.d7926ed89574e2b4faabcd6a79e960c3.jpg,79864ee402436557415d3ab87d218f0f06a309af5ca7236ff311ec56f8876d5a,183e1f6de5355898,near_duplicate,7,0,0.0,queued,manual_original,manual annotation selected over overlapping auto annotation
d7c9bd5da8895bca07a0,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\train\images\WhatsApp Image 2026-07-03 at 12-00-52 (1)_jpeg.rf.u1npBl7FFoa9DIxKMXc2.jpeg,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-00-52-PM-1-_jpeg.rf.ddb7284c9019429d16004c7f3c38d91d.jpg,d7c9bd5da8895bca07a0d7daf2855fc348898f094ab4c0e3ea696efb6ce9f0a6,df17d6d6364e4e9e,near_duplicate,30,0,0.0,queued,manual_original,manual annotation selected over overlapping auto annotation
325eea7a97150b496d15,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\train\images\WhatsApp Image 2026-07-03 at 12-00-54_jpeg.rf.sdeXG0SQPtHb3Z93RFgo.jpeg,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Image-2026-07-03-at-12-00-54-PM_jpeg.rf.e8c448f5cea8381edfb09cee3465a6e6.jpg,325eea7a97150b496d154116c88eb7265801c0b5686e5d834ff5ba0b4652d723,a6dffbc6f7ff6e7e,near_duplicate,4,32,0.1071,queued,manual_original,manual annotation selected over overlapping auto annotation
97c3279e2d30b6f42ce1,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\train\images\WhatsApp Image 2026-07-03 at 12-01-08 (1)_jpeg.rf.vI8scr3Ioyy8dnnHulz3.jpeg,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Image-2026-07-03-at-12-01-08-PM-1-_jpeg.rf.c208fc9f6990acb8c542efbc053f0072.jpg,97c3279e2d30b6f42ce1c9acc17bf7a8604d60343e9036b2aa8c65e83dcf07ee,5012c60630b8c0c7,near_duplicate,1,0,0.0,queued,manual_original,manual annotation selected over overlapping auto annotation
e23f8e171cc5742b551a,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\train\images\WhatsApp Image 2026-07-03 at 12-01-08_jpeg.rf.qcRgWfGIU2A0BxKuIKOv.jpeg,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-01-08-PM_jpeg.rf.3a2266ca026b6d8731acf4c73c960961.jpg,e23f8e171cc5742b551a417a74ae3f88bb8ea7dd0d59551c32cf02fb065a8acf,1f0f6731f94f4fcd,near_duplicate,1,0,0.0,queued,manual_original,manual annotation selected over overlapping auto annotation
f90557f4640b942981a0,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\train\images\WhatsApp Image 2026-07-03 at 12-01-09 (1)_jpeg.rf.yezCkKXSBobsltVtqid5.jpeg,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-01-09-PM-1-_jpeg.rf.a57367458a5267ea1980bafb3820ea69.jpg,f90557f4640b942981a0e95389ccf71c0bffb632d5273692eda04dc750f44173,e7e7eb838bdbc8fd,near_duplicate,1,1,0.8914,resolved,manual_original,manual annotation selected over overlapping auto annotation
f2dc4416ff8058490f92,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\train\images\WhatsApp Image 2026-07-03 at 12-01-13 (1)_jpeg.rf.xIPY6A9HgPy0gl960zyF.jpeg,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-01-13-PM-1-_jpeg.rf.211e1bf723a1e13195c2c4a5ab055b8d.jpg,f2dc4416ff8058490f92777e6a9edb2bafc82445275f519960ddf2cde4730c44,40208c6c4c86849c,near_duplicate,20,0,0.0,queued,manual_original,manual annotation selected over overlapping auto annotation
2a44333649367eba470b,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\train\images\WhatsApp Image 2026-07-03 at 12-01-13_jpeg.rf.YIoqLZuwYOmJtOJqkQ1n.jpeg,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-01-13-PM_jpeg.rf.c7fbb707724827dffbd30f784fbc5938.jpg,2a44333649367eba470b4d2af15b292aa4c6d584b3400d922d946fc80a19e40a,5a199a9a9a5ac363,near_duplicate,60,0,0.0,queued,manual_original,manual annotation selected over overlapping auto annotation
41538e48f52c0a7d126e,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\train\images\WhatsApp Image 2026-07-03 at 12-01-15 (1)_jpeg.rf.gJXHC6H8p9mwwHek4i8g.jpeg,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Image-2026-07-03-at-12-01-15-PM-1-_jpeg.rf.d99a9dbf9c3ad70f5244686816f9961d.jpg,41538e48f52c0a7d126e1c9423e625b1e6d1e2c90d89d5c911ef612936381db2,5f8e4cb9b8bc06c2,near_duplicate,56,0,0.0,queued,manual_original,manual annotation selected over overlapping auto annotation
4762141635d7aa03268c,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\train\images\WhatsApp Image 2026-07-03 at 12-02-55 PM_jpeg.rf.XsGZJN9BTPdAAeo2uLdw.jpeg,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-02-55-PM_jpeg.rf.6954299b42f08e144fcdc86b03d1300d.jpg,4762141635d7aa03268c82acb4d83b3487da7f8f924287117be8d33bfa40a050,fd73796d373efcb0,near_duplicate,4,54,0.0538,queued,manual_original,manual annotation selected over overlapping auto annotation
44aa15217c629921ce5f,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\train\images\WhatsApp Image 2026-07-03 at 12-03-16 PM (2)_jpeg.rf.dQiR4eUlJUF9esyu0vyY.jpeg,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Image-2026-07-03-at-12-03-16-PM-2-_jpeg.rf.8b34cd2a24fe18e0315454df264baefe.jpg,44aa15217c629921ce5fc20b34c98a118498557b7e12079e37b510dc3b3f235e,f3daccc495111111,near_duplicate,19,0,0.0,queued,manual_original,manual annotation selected over overlapping auto annotation
d328c4489632a61b2071,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\train\images\WhatsApp Video 2026-07-03 at 12_02_29 PM_mp4-0001_jpg.rf.tC0UJEvNmBuazE0kWwiu.jpg,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Video-2026-07-03-at-12_02_29-PM_mp4-0001_jpg.rf.479c60170a30b24d9ef287d8f2e2155d.jpg,d328c4489632a61b2071150dcf5beee34d87192589e88d3b98b3932930225070,f6d66e72f2e2cbb3,near_duplicate,120,0,0.0,queued,manual_original,manual annotation selected over overlapping auto annotation
e145a7c762d70711c7be,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\train\images\WhatsApp Video 2026-07-03 at 12_04_04 PM_mp4-0002_jpg.rf.WksZoRcjnlafdYqHDXur.jpg,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\test\images\WhatsApp-Video-2026-07-03-at-12_04_04-PM_mp4-0002_jpg.rf.b2f6230e26cd45d499ba1295b93aaa4f.jpg,e145a7c762d70711c7beb1192e381379cc5cf36ef663ad961fd6813593b955b1,0360e37207030031,near_duplicate,1,1,0.9185,resolved,manual_original,manual annotation selected over overlapping auto annotation
2bd09fc07625afe38c25,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\valid\images\WhatsApp Image 2026-07-03 at 11-56-54_jpeg.rf.HlukUC8zNO5CytsDNk3Z.jpeg,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\valid\images\WhatsApp-Image-2026-07-03-at-11-56-54-AM_jpeg.rf.4e00adb8204b44b1c59c471a7e24f04b.jpg,2bd09fc07625afe38c25ab44e529ed148328c001ffa2a57703e46123f6be0541,cb8b2a2a29291536,near_duplicate,100,0,0.0,queued,manual_original,manual annotation selected over overlapping auto annotation
461de1ec4a17c9a3f453,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\valid\images\WhatsApp Image 2026-07-03 at 11-56-55_jpeg.rf.Lkxx5do53XcQPcgOt5HL.jpeg,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-56-55-AM_jpeg.rf.2900cb275efcf0658d62b5ccb1494b94.jpg,461de1ec4a17c9a3f45353f7340caed0ef4129c057d4b3e9234f4d0206b6c8c8,033f525256911911,near_duplicate,120,0,0.0,queued,manual_original,manual annotation selected over overlapping auto annotation
14dbc45a33c3a27279e0,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\valid\images\WhatsApp Image 2026-07-03 at 11-57-00_jpeg.rf.TsO1xnKK6NDMi9oTOQ7g.jpeg,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-57-00-AM_jpeg.rf.547b668004b8c76cee885a4198fe7a1a.jpg,14dbc45a33c3a27279e063b833326ebff3203ccd8b085769888d147b03f6d951,94d494949496b616,near_duplicate,79,0,0.0,queued,manual_original,manual annotation selected over overlapping auto annotation
26edca8a75a9d380e018,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\valid\images\WhatsApp Image 2026-07-03 at 11-58-08 (2)_jpeg.rf.TrlfMmSZj1W7GLgyxw5y.jpeg,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-58-08-AM-2-_jpeg.rf.bc4e76c1bf62669dd5f5d615f29459b9.jpg,26edca8a75a9d380e018712054d1853b4843fc8f8ddef946b282469e52487e93,3860607c5c581803,near_duplicate,70,0,0.0,queued,manual_original,manual annotation selected over overlapping auto annotation
ccf833d6419f0aed1a4d,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\valid\images\WhatsApp Image 2026-07-03 at 12-00-43_jpeg.rf.TQGT8UVNCTajErLBPZlQ.jpeg,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-00-43-PM-2-_jpeg.rf.15e187a8faf1b79e1b4ec8f2a12f21b7.jpg,ccf833d6419f0aed1a4d91478e4add8044602cb95a8b5a13983e5a1d080021d5,1d19171f1707c7a7,near_duplicate,0,0,1.0,resolved,manual_original,manual annotation selected over overlapping auto annotation
e0f00e2e506f411a0b91,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\valid\images\WhatsApp Video 2026-07-03 at 12_02_29_mp4-0000_jpg.rf.K2UzQcxqrpzih3hmBce5.jpg,,e0f00e2e506f411a0b91b4bfb0f0a1f8e15788f83f0680ef36d0a2bc06a5f0b0,daeb6e72f3e3cb91,unique_local,131,0,,resolved,manual_original,unique manual image
4cd1abed9a60a4c45bac,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\valid\images\WhatsApp Video 2026-07-03 at 12_04_04 PM_mp4-0001_jpg.rf.2DbeNpo4AIBk1k3uH9vc.jpg,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Video-2026-07-03-at-12_04_04-PM_mp4-0001_jpg.rf.075b8786f7c7f34caaa3e6b5a7ace13d.jpg,4cd1abed9a60a4c45bac200b1dabc123899b856456b78237b103ecad02836e1f,0161631382293018,near_duplicate,1,9,0.0888,queued,manual_original,manual annotation selected over overlapping auto annotation
a1843591fc331694b11f,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\test\images\WhatsApp Image 2026-07-03 at 11-57-20_jpeg.rf.V4VIRRWhPu2ynxwvr2rF.jpeg,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\test\images\WhatsApp-Image-2026-07-03-at-11-57-20-AM_jpeg.rf.69f0522ac347a7b905f4b480e10e9c9d.jpg,a1843591fc331694b11f7b2f2a81d4705839bb08d27bb589fb82cac81c01fa57,1303012001300c87,near_duplicate,11,0,0.0,queued,manual_original,manual annotation selected over overlapping auto annotation
78cc2f94596b1e76295e,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\test\images\WhatsApp Image 2026-07-03 at 11-57-31_jpeg.rf.TvlOHECmSwAI7srFlaQa.jpeg,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-57-31-AM_jpeg.rf.b183b3cbf0054221be3361a56adb8adc.jpg,78cc2f94596b1e76295e051d62d1c5b3d02f2f8c27913c654372483192c82958,1613272333333337,near_duplicate,4,0,0.0,queued,manual_original,manual annotation selected over overlapping auto annotation
3eef594bf505b0f40ab1,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\test\images\WhatsApp Image 2026-07-03 at 11-58-00 (2)_jpeg.rf.UXbrvcXgrLv3gShQgLpj.jpeg,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-58-00-AM-2-_jpeg.rf.1beacc8b92a317db341fb3364f74261b.jpg,3eef594bf505b0f40ab1fb9c015a5c45df8ab20912f4d37457633c7c02a2f645,4f4f3b3b3b3fd3f6,near_duplicate,28,0,0.0,queued,manual_original,manual annotation selected over overlapping auto annotation
bb2b695f926199caecaa,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\test\images\WhatsApp Image 2026-07-03 at 11-58-39_jpeg.rf.VtJwc4mxtGR0Mx4UvxEm.jpeg,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-58-39-AM_jpeg.rf.a12a6ebf006758670324a4e40a782dea.jpg,bb2b695f926199caecaa67e3ca7ba6fabc0073237c14f1dd21c3a1dd24ca3604,4c4c6c4c6c6c110d,near_duplicate,19,0,0.0,queued,manual_original,manual annotation selected over overlapping auto annotation
43409f4aee1d3653f129,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\test\images\WhatsApp Image 2026-07-03 at 11-58-59 (1)_jpeg.rf.UyhfeGOwGxqgk4mb9PRK.jpeg,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-58-59-AM-3-_jpeg.rf.0fde6d2a0323ae9f350ae499e375dadb.jpg,43409f4aee1d3653f12960fd6b85f93bf6b06a3a10100760194cf9a45949defc,0001010101051131,near_duplicate,120,0,0.0,queued,manual_original,manual annotation selected over overlapping auto annotation
2b588d2747ad49e43c76,C:\Users\dharani\Downloads\Egg-Tray-Counter.yolov8 (1)\test\images\WhatsApp Image 2026-07-03 at 12-00-52_jpeg.rf.VgqHMF6ILmU0Im12JpDx.jpeg,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-12-00-52-PM_jpeg.rf.61d92f88cbbe389f6dc63e0a43a961bc.jpg,2b588d2747ad49e43c760931e49a9449eceba32bafac3938ce96b4d5a91a2ab8,d81f97d6364e4e9e,near_duplicate,16,0,0.0,queued,manual_original,manual annotation selected over overlapping auto annotation
,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-56-55-AM-1-_jpeg.rf.e064417d4fe345bf6550841cb1bae134.jpg,7992b074ce47495f4cb84e368a22217cfb6e4a1a9102e0cab4093f1f30181744,0e2283038e9e995c,unique_roboflow,,389,,queued,pending_review,high_overlap_requires_review
,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-56-56-AM_jpeg.rf.4ff86869b43831fd2cb59101838c7ec2.jpg,f61e9157101854e5975fbd25ede47836fc099ab6f02d68d6a7bcfd59d6cb5e4a,0603303230209859,unique_roboflow,,467,,queued,pending_review,high_overlap_requires_review
,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-56-58-AM_jpeg.rf.1f76c31545357165cabb680031fc7f60.jpg,d21ce0a9efe58da623d3c335eeba8732829937b38bbf8b035b9f4c59ad208ea7,c70bb726889992bb,unique_roboflow,,190,,queued,pending_review,high_overlap_requires_review
,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-56-59-AM_jpeg.rf.6514195292bef19f56c2c772efe9f868.jpg,1c1f036febf63d691df35ee59522e8d3fda64bb7ce2fff20fbdcee9c17fef40f,b0b5b4b4b4b4b434,unique_roboflow,,656,,queued,pending_review,high_overlap_requires_review
,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-57-02-AM-1-_jpeg.rf.617f5a4f816215c6d087e895f59b0134.jpg,c8bf4664fc8a54c9478ad7d83a0fe9bc93f9423b7894ad8b83585cbf5359b333,1b1a1ab2362636b2,unique_roboflow,,336,,queued,pending_review,high_overlap_requires_review
,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-57-04-AM-1-_jpeg.rf.cc552db620198aa86612ca63aaff4edf.jpg,096bfd488cf7a502fa02182ae7e34d2e02d194bb868c3931563d1f219cf350fc,d7676d6dfdd9d9d8,unique_roboflow,,401,,queued,pending_review,high_overlap_requires_review
,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-57-04-AM_jpeg.rf.db1ff39b15d6e8cfe3945b131cc30a63.jpg,d355f60ac44c62ab92ab6e4abc0caaf63723d958214519826ff81b9338f2b026,7861e3e3d3b23273,unique_roboflow,,496,,queued,pending_review,high_overlap_requires_review
,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-57-07-AM_jpeg.rf.9c0613c216ab9fd4db57f9baa9dfcd6e.jpg,986c1c3a289490c5cecea08a3acc86988ac872a1ce7a96e2d6a89605ea8473a2,839616197323effb,unique_roboflow,,345,,queued,pending_review,high_overlap_requires_review
,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-57-10-AM-1-_jpeg.rf.d94dbb517cdf9d01c8c09c6981a6213d.jpg,0b57074c1a3c84fbaddc3209fdebebadcfa7fdf8f2fd64f9eb549048e8cff7fb,d3cb3b3b79f9dbeb,unique_roboflow,,261,,queued,pending_review,high_overlap_requires_review
,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-57-15-AM_jpeg.rf.16c6fc744b7835eb82ced99921fde64b.jpg,7538cb9606c7b3cb3b60ebc25e82d27be6e990d231dbdea3a7774d80d81cd256,6f66979a9a8b9996,unique_roboflow,,562,,queued,pending_review,high_overlap_requires_review
,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-57-16-AM-1-_jpeg.rf.5d293cb9a976cae84703bfd8edfeb266.jpg,30eac67e76617c1df776717accac518cc8352f80ffd262366cec68f4e6604fdc,e7c7ac1b4b5bebef,unique_roboflow,,418,,queued,pending_review,high_overlap_requires_review
,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-57-18-AM-2-_jpeg.rf.acf52d23ce8629f18f88820617ae4894.jpg,13e63056568aa8a86d64b6386214ade87cd46e25ab4a6f8878087ebd4e4dc787,393e032303170707,unique_roboflow,,429,,queued,pending_review,high_overlap_requires_review
,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-57-19-AM-1-_jpeg.rf.400dd7c1ec7c3273a5d465b2397f3718.jpg,049f2fcac0d366f20adf9cc8f3fe56a7a3b65f02be773a0dfce5a620ac8397a7,1810301423311b09,unique_roboflow,,287,,queued,pending_review,high_overlap_requires_review
,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-57-20-AM-1-_jpeg.rf.e12bc342d2ac3758c46583c39ec9a2f3.jpg,9ac002efc0e9b2d1542f1cf325f89622542799b950eff9a689d0c2e691b0ce6a,0105222211080486,unique_roboflow,,985,,queued,pending_review,high_overlap_requires_review
,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-57-22-AM_jpeg.rf.ea606443b16507ff2628d18cae7db400.jpg,f211aedcc178ab24e53313701ed17a1030c176e80a5263fa61e017fd475fe4fd,18aba9695b531bd9,unique_roboflow,,396,,queued,pending_review,high_overlap_requires_review
,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-57-24-AM_jpeg.rf.5037ef99c9f497d03c7cd51d7a6de0e1.jpg,e56b46ba830c59ae47ad8af4e60ff15487471d5e404987666745517d14dd78bd,1010001030617278,unique_roboflow,,317,,queued,pending_review,high_overlap_requires_review
,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-57-25-AM_jpeg.rf.b1c717bce309cc192207fc5bcfc59e6a.jpg,020dd854ccba67797b37e3feb10fb29442c568665ff81ac882916062ce6788ce,1919913103131b0b,unique_roboflow,,92,,queued,pending_review,high_overlap_requires_review
,,C:\Users\dharani\Documents\Codex\2026-08-20\roboflow-plugin-roboflow-roboflow-build-a\outputs\egg-tray-counter\datasets\roboflow_auto_original\train\images\WhatsApp-Image-2026-07-03-at-11-57-26-AM-1-_jpeg.rf.cc84c739211e308c0f8761145def39ea.jpg,931e5fbed7ce2ebbb3363cea46f46ac507dd838af10efd9090bae1678738b6ca,13ad294bdb112363,unique_roboflow,,530,,queued,pending_review,high_overlap_requires_review
